Easting,Northing,Yield
592166.4375,4270917.5,1262.423232
592163.75,4270917.5,1420.197408
592161.75,4270917,2179.076256
592159.75,4270917,1901.563776
592157.125,4270917,1907.769024
592155.125,4270917,1851.80688
592153.125,4270917,2132.077248
592150.4375,4270917,2188.613952
592148.4375,4270917,2067.496704
592146.4375,4270917.5,2108.405376
592143.8125,4270917.5,2320.877664
592141.8125,4270917.5,2141.155296
592139.8125,4270917.5,2010.38544
592137.1875,4270917.5,2317.77504
592135.1875,4270917.5,2156.32368
592133.1875,4270917.5,2247.333984
592130.5,4270917.5,2141.155296
592128.5,4270917.5,1928.568096
592126.5625,4270917.5,2059.337952
592124.5625,4270917,2293.64352
592121.875,4270917,2439.0072
592119.875,4270917,2402.580096
592117.875,4270917,2277.440928
592115.875,4270917,2107.830816
592113.25,4270917.5,2239.175232
592111.25,4270917.5,1720.23264
592109.25,4270917.5,1806.071904
592107.25,4270917.5,1922.133024
592104.625,4270917.5,1792.857024
592102.625,4270917.5,2067.496704
592100.625,4270917.5,2288.242656
592098.625,4270917.5,2271.81024
592095.9375,4270917.5,2141.155296
592093.9375,4270917.5,2043.250272
592092,4270917.5,2165.631552
592089.3125,4270917.5,2124.72288
592087.3125,4270917,2051.294112
592085.3125,4270917.5,2271.81024
592082.6875,4270917.5,2180.570112
592080.6875,4270917.5,2345.468832
592078.6875,4270917.5,2132.077248
592076.6875,4270917.5,1920.409344
592074.6875,4270917.5,1863.29808
592072,4270917.5,2280.083904
592070.0625,4270917.5,1985.794272
592068.0625,4270917.5,1585.440864
592066.0625,4270917.5,2002.801248
592063.375,4270917.5,2263.651488
592061.375,4270917.5,1912.250592
592058.75,4270917.5,2181.949056
592056.75,4270917.5,2237.106816
592054.75,4270917.5,2476.123776
592052.75,4270917.5,2222.857728
592050.125,4270917.5,2075.770368
592048.125,4270917.5,2369.945088
