Easting,Northing,Moisture,Yield
592499.375,4267868.500,10.7,4929
592500.063,4267868.500,10.9,4203
592500.688,4267868.500,10.9,6085
592500.688,4267868.500,10.8,5762
592501.375,4267868.500,10.5,4851
592502.063,4267868.500,10.7,6777
592502.688,4267868.500,10.7,5326
592503.375,4267868.500,10.7,5347
592503.375,4267868.500,10.7,4876
592504.688,4267868.500,10.5,4674
592504.688,4267868.500,10.6,5886
592505.375,4267868.500,10.9,6171
592506.063,4267868.500,10.8,6288
592506.688,4267868.500,10.9,5844
592506.688,4267868.500,10.5,6670
592507.375,4267868.500,10.5,5313
592508.000,4267868.500,10.8,5407
592508.688,4267868.500,10.8,4987
592509.375,4267868.500,10.8,6348
592510.000,4267868.500,10.8,5760
592510.688,4267868.500,10.5,4203
592510.688,4267868.500,10.7,4876
592511.375,4267868.500,10.7,4379
592512.000,4267868.500,10.9,5345
592512.688,4267868.500,10.7,6383
592513.375,4267868.500,10.5,5285
592513.375,4267868.500,10.7,5347
592514.000,4267868.500,10.9,5660
592514.688,4267868.500,10.9,5337
592515.313,4267868.500,10.9,4510
592516.000,4267868.500,10.7,4538
592516.688,4267868.500,10.7,4318
592516.688,4267868.500,10.8,4169
592517.313,4267868.500,10.8,4705
592518.000,4267868.500,10.8,5491
592518.688,4267868.500,10.7,5775
592519.313,4267868.500,10.5,6074
592520.000,4267868.500,10.8,5274
592520.000,4267868.500,10.9,5004
592520.688,4267868.500,10.9,4367
592521.313,4267868.500,10.7,5059
592522.000,4267868.500,10.7,5380
592522.625,4267868.500,10.9,5373
592523.313,4267868.500,10.9,5615
592524.000,4267868.500,10.9,5094
592524.000,4267868.500,10.9,5074
592524.625,4267868.500,10.7,4437
592525.313,4267868.500,10.7,5183
592526.000,4267868.500,10.8,5043
592526.625,4267868.500,10.9,5535
592526.625,4267868.500,10.8,5630
592527.313,4267868.500,10.6,6568
592528.000,4267868.500,10.6,5320
592528.625,4267868.500,10.7,5743
592529.313,4267868.500,10.9,5615
592529.938,4267868.500,10.9,5588
592529.938,4267868.500,10.7,4909
592530.625,4267868.500,10.7,7123
592531.313,4267868.500,10.7,4664
592531.938,4267868.500,10.9,5963
592532.625,4267868.500,10.8,4859
592533.313,4267868.500,10.9,3949
592533.313,4267868.500,10.6,3840
592533.938,4267868.500,10.5,4146
592534.625,4267868.500,10.7,4620
592535.313,4267868.500,10.7,4490
592535.938,4267868.500,10.8,4112
592536.625,4267868.500,10.6,4384
592536.625,4267868.500,10.5,4723
592537.250,4267868.500,10.7,3832
592537.938,4267868.500,10.7,5070
592538.625,4267868.500,10.7,5579
592539.250,4267868.500,10.5,4310
592539.250,4267868.500,10.4,6300
592539.938,4267868.500,10.6,4750
592540.625,4267868.500,10.7,5568
592541.250,4267869.000,10.7,4786
592541.938,4267869.000,10.8,4836
592542.625,4267869.000,10.6,6150
592542.625,4267869.000,10.7,5546
592543.250,4267869.000,10.8,4371
592543.938,4267869.000,10.9,4976
592544.563,4267869.000,10.9,5365
592545.250,4267869.000,10.7,5694
592545.938,4267869.000,10.7,4776
592546.563,4267869.000,10.8,3406
592547.250,4267869.000,10.9,3905
592547.250,4267869.000,10.5,5349
592547.938,4267869.000,10.5,4249
592548.563,4267869.000,10.7,4575
592549.250,4267869.000,10.9,4129
592549.938,4267869.000,10.9,4988
592549.938,4267869.000,10.9,5260
592550.563,4267869.000,10.6,4274
592551.250,4267869.000,10.9,5016
592551.875,4267869.000,10.9,5049
592552.563,4267869.000,10.9,3170
592553.250,4267869.000,10.7,4761
592553.250,4267869.000,10.7,4829
592553.875,4267869.000,10.9,5209
592554.563,4267869.000,11.0,6468
592555.250,4267869.000,11.0,4542
592555.875,4267869.000,10.7,4016
592555.875,4267869.000,10.8,4411
592556.563,4267869.000,10.9,4864
592557.250,4267869.000,11.0,4862
592557.875,4267869.000,11.0,3655
592558.563,4267869.000,10.9,3680
592559.188,4267869.000,10.9,4383
592559.875,4267869.000,10.9,4249
592559.875,4267869.000,11.1,5029
592560.563,4267869.000,10.9,4992
592561.188,4267869.000,10.9,5084
592561.875,4267869.000,10.8,4463
592561.875,4267869.000,10.7,4288
592562.563,4267869.000,10.9,4763
592563.188,4267869.000,10.9,5294
592563.875,4267869.000,10.9,3717
592564.563,4267869.000,10.6,4081
592565.188,4267869.000,10.7,5009
592565.875,4267869.000,10.9,4366
592566.500,4267869.000,10.8,6024
592567.188,4267869.000,10.7,4772
592567.875,4267869.000,10.6,4148
592568.500,4267869.000,10.8,4547
592569.188,4267869.000,10.9,4405
592569.875,4267869.000,10.9,5336
592570.500,4267869.000,10.8,3690
592571.188,4267869.000,10.6,4857
592571.875,4267869.000,10.8,4792
592572.500,4267869.000,10.7,4125
592573.188,4267869.000,10.9,4822
592573.188,4267869.000,10.7,5210
592573.813,4267869.000,10.6,5952
592574.500,4267869.000,10.8,4540
592575.188,4267869.000,10.8,5488
592575.813,4267869.000,10.9,5046
592576.500,4267869.000,10.7,5252
592577.188,4267869.000,10.5,6181
592577.813,4267869.000,10.7,5442
592578.500,4267869.000,10.8,6024
592579.188,4267869.000,10.9,4751
592579.813,4267869.000,10.7,5393
592580.500,4267869.000,10.4,5506
592581.125,4267869.000,10.7,5024
592581.813,4267869.000,10.8,6245
592582.500,4267869.000,10.7,4903
592583.125,4267869.000,10.7,5205
592583.813,4267869.000,10.5,5448
592584.500,4267869.500,10.6,4981
592585.125,4267869.500,10.7,6367
592585.813,4267869.500,10.8,4844
592586.500,4267869.500,10.8,5741
592587.125,4267869.500,10.5,5355
592587.125,4267869.500,10.5,3958
592587.813,4267869.500,10.7,4932
592588.438,4267869.500,10.7,4720
592589.125,4267869.500,10.8,4766
592589.813,4267869.500,10.6,4434
592590.438,4267869.500,10.8,6076
592591.125,4267869.500,10.9,4971
592591.813,4267869.500,10.8,5600
592592.438,4267869.500,10.9,6532
592593.125,4267869.500,10.6,4262
592593.813,4267869.500,10.5,4773
592594.438,4267869.500,10.9,3883
592595.125,4267869.500,10.8,4932
592595.750,4267869.500,10.9,5034
592596.438,4267869.500,10.7,4282
592597.125,4267869.500,10.6,6740
592597.750,4267869.500,10.8,4414
592598.438,4267869.500,10.7,5041
592598.438,4267869.500,10.9,5594
592599.750,4267869.500,10.4,5845
592599.750,4267869.500,10.6,7090
592601.125,4267869.500,10.8,5363
592601.125,4267869.500,10.8,6876
592601.750,4267869.500,10.9,5494
592602.438,4267869.500,10.6,5170
592603.125,4267869.500,10.7,4919
592603.750,4267869.500,10.8,4478
592604.438,4267869.500,10.8,6004
592605.063,4267869.500,10.9,4405
592605.750,4267869.500,10.7,4768
592606.438,4267869.500,10.7,4441
592607.063,4267869.500,10.8,5291
592607.750,4267869.500,10.9,5456
592608.438,4267869.500,10.7,6086
592609.063,4267869.500,10.7,5431
592609.750,4267869.500,10.6,5312
592610.438,4267869.500,10.5,6717
592611.063,4267869.500,10.8,6167
592611.750,4267869.500,10.7,4875
592612.375,4267869.500,10.8,6507
592613.063,4267869.500,10.6,5841
592613.750,4267869.500,10.4,6270
592613.750,4267869.500,10.7,5406
592614.375,4267869.500,10.7,5559
592615.063,4267869.500,10.7,7157
592615.750,4267869.500,10.7,5921
592616.375,4267869.500,10.5,6438
592617.063,4267869.500,10.5,5507
592617.750,4267869.500,10.6,6994
592618.375,4267869.500,10.8,5367
592619.063,4267869.500,10.7,5849
592619.688,4267869.500,10.8,6592
592620.375,4267869.500,10.5,6298
592621.063,4267869.500,10.4,7912
592621.688,4267869.500,10.7,5627
592622.375,4267869.500,10.7,7524
592623.063,4267869.500,10.7,6429
592623.688,4267869.500,10.7,6123
592623.688,4267869.500,10.4,7250
592624.375,4267869.500,10.6,5226
592625.063,4267869.500,10.7,7083
592625.688,4267869.500,10.8,5506
592626.375,4267869.500,10.8,6278
592627.000,4267869.500,10.6,6357
592627.688,4267870.000,10.5,6014
592628.375,4267870.000,10.7,6393
592629.000,4267870.000,10.7,5587
592629.688,4267870.000,10.7,4894
592630.375,4267870.000,10.7,6789
592631.000,4267870.000,10.5,5545
592631.688,4267870.000,10.5,6644
592632.375,4267870.000,10.9,4851
592633.000,4267870.000,10.7,6485
592633.688,4267870.000,10.8,5949
592633.688,4267870.000,10.7,5529
592634.313,4267870.000,10.7,6135
592635.000,4267870.000,10.7,5757
592635.688,4267870.000,10.7,6525
592636.313,4267870.000,10.8,5165
592637.000,4267870.000,10.8,5619
592637.688,4267870.000,10.6,6320
592638.313,4267870.000,10.5,5388
592639.000,4267870.000,10.5,6591
592639.688,4267870.000,10.7,5612
592640.313,4267870.000,10.7,5981
592641.000,4267870.000,10.7,6005
592641.625,4267870.000,10.5,6690
592642.313,4267870.000,10.4,7172
592643.000,4267870.000,10.7,5520
592643.000,4267870.000,10.7,6493
592644.313,4267870.000,10.9,6300
592644.313,4267870.000,10.6,6310
592645.000,4267870.000,10.4,6564
592645.625,4267870.000,10.5,5540
592646.313,4267870.000,10.7,6040
592647.000,4267870.000,10.6,6135
592647.625,4267870.000,10.6,5564
592648.313,4267870.000,10.5,6749
592648.938,4267870.000,10.5,5587
592649.625,4267870.000,10.6,6111
592650.313,4267870.000,10.8,4836
592650.938,4267870.000,10.7,5712
592651.625,4267870.000,10.9,5787
592652.313,4267870.000,10.6,4218
592652.313,4267870.000,10.5,5547
592653.625,4267870.000,10.6,4576
592653.625,4267870.000,10.7,5683
592654.313,4267870.000,10.7,5151
592654.938,4267870.000,10.7,5064
592655.625,4267870.000,10.5,6316
592656.250,4267870.000,10.6,4549
592656.938,4267870.000,10.7,6283
592657.625,4267870.000,10.8,5839
592658.250,4267870.000,10.6,6932
592658.938,4267870.000,10.5,6597
592659.625,4267870.000,10.2,6616
592660.250,4267870.000,10.5,7255
592660.938,4267870.000,10.6,5456
592661.625,4267870.000,10.4,6857
592662.250,4267870.000,10.5,7121
592662.938,4267870.000,10.1,6873
592662.938,4267870.000,10.2,7713
592663.563,4267870.000,10.5,6772
592664.250,4267870.000,10.6,6848
592664.938,4267870.000,10.7,6604
592665.563,4267870.000,10.5,6780
592666.250,4267870.000,10.2,7288
592666.938,4267870.000,10.4,5877
592667.563,4267870.000,10.6,6499
592668.250,4267870.000,10.7,5201
592668.938,4267870.000,10.6,6987
592669.563,4267870.000,10.3,7087
592670.250,4267870.000,10.5,5624
592670.875,4267870.500,10.5,6728
592671.563,4267870.500,10.7,5281
592672.250,4267870.500,10.7,5599
592672.875,4267870.500,10.7,4657
592673.563,4267870.500,10.5,4376
592673.563,4267870.500,10.5,5215
592674.875,4267870.500,10.7,4060
592674.875,4267870.500,10.6,5509
592675.563,4267870.500,10.7,4679
592676.250,4267870.500,10.7,4673
592676.875,4267870.500,10.5,3929
592677.563,4267870.500,10.5,3977
592678.188,4267870.500,10.6,4277
592678.875,4267870.500,10.7,4655
592679.563,4267870.500,10.7,5146
592680.188,4267870.500,10.7,5375
592680.875,4267870.500,10.7,4880
592681.563,4267870.500,10.6,5471
592682.188,4267870.500,10.7,6129
592682.188,4267870.500,10.7,6031
592682.875,4267870.500,10.7,5799
592683.563,4267870.500,10.7,5837
592684.188,4267870.500,10.4,5964
592684.875,4267870.500,10.7,5424
592685.500,4267870.500,10.8,5667
592686.188,4267870.500,10.9,4562
592686.875,4267870.500,10.9,5949
592687.500,4267870.500,10.6,5543
592688.188,4267870.500,10.7,4174
592688.875,4267870.500,10.9,4663
592689.500,4267870.500,10.9,4274
592689.500,4267870.500,10.9,4853
592690.875,4267870.500,10.5,6888
592690.875,4267870.500,10.7,5916
592691.500,4267870.500,10.8,5783
592692.188,4267870.500,10.7,4143
592692.813,4267870.500,10.6,3547
592693.500,4267870.500,10.8,6456
592694.188,4267870.500,10.7,6114
592694.813,4267870.500,10.6,5910
592695.500,4267870.500,10.5,5103
592696.188,4267870.500,10.8,4975
592696.813,4267870.500,10.5,2268
592696.813,4267870.500,10.8,1884
592697.500,4267870.500,10.8,2676
592697.500,4267870.500,10.5,2426
592698.188,4267870.500,10.5,2800
592698.188,4267870.500,10.5,2092
592698.813,4267870.500,10.4,1998
592698.813,4267870.500,10.2,1767
592699.500,4267870.500,10.2,1257
592700.125,4267870.500,10.5,1157
592700.813,4267870.500,10.5,1383
592700.813,4267870.500,10.2,3244
592701.500,4267870.500,10.4,1245
592701.500,4267870.500,10.4,1068
592702.125,4267870.500,10.1,1407
592702.813,4267870.500,10.3,1354
592703.500,4267870.500,10.3,641
592704.125,4267870.500,10.3,1061
592704.125,4267870.500,10.3,872
592704.813,4267870.500,10.1,1448
592705.500,4267870.500,10.2,1396
592706.125,4267870.500,10.5,1434
592706.125,4267870.500,10.4,1969
592706.813,4267870.500,10.4,2220
592707.438,4267870.500,10.2,2404
592708.125,4267870.500,10.4,3376
592708.813,4267870.500,10.6,3431
592709.438,4267870.500,10.7,4853
592710.125,4267870.500,10.7,4160
592710.813,4267870.500,10.3,4100
592710.813,4267870.500,10.5,5513
592711.438,4267870.500,10.6,4994
592712.125,4267870.500,10.7,4734
592712.813,4267870.500,10.7,6791
592713.438,4267870.500,10.5,5094
592714.125,4267871.000,10.3,5920
592714.750,4267871.000,10.4,5172
592715.438,4267871.000,10.6,3790
592715.438,4267871.000,10.7,5127
592716.125,4267871.000,10.6,3866
592716.750,4267871.000,10.6,4570
592717.438,4267871.000,10.3,4750
592718.125,4267871.000,10.5,4890
592718.750,4267871.000,10.7,4808
592719.438,4267871.000,10.6,5014
592719.438,4267871.000,10.7,4641
592720.125,4267871.000,10.4,4902
592720.750,4267871.000,10.4,4349
592721.438,4267871.000,10.7,4896
592722.063,4267871.000,10.7,5013
592722.750,4267871.000,10.7,3473
592723.438,4267871.000,10.8,5528
592723.438,4267871.000,10.4,4506
592724.063,4267871.000,10.5,5043
592724.750,4267871.000,10.7,6639
592725.438,4267871.000,10.7,4693
592726.063,4267871.000,10.9,5525
592726.750,4267871.000,10.7,5832
592727.438,4267871.000,10.6,4323
592727.438,4267871.000,10.9,6777
592728.063,4267871.000,10.9,4937
592728.750,4267871.000,10.9,5238
592729.375,4267871.000,10.8,4670
592730.063,4267871.000,10.6,4488
592730.750,4267871.000,10.7,4589
592731.375,4267871.000,10.9,4422
592732.063,4267871.000,10.9,3317
592732.063,4267871.000,10.9,4107
592732.750,4267871.000,10.5,3706
592733.375,4267871.000,10.7,4534
592734.063,4267871.000,10.8,5331
592734.750,4267871.000,10.9,3865
592735.375,4267871.000,10.9,4463
592736.063,4267871.000,10.9,3302
592736.063,4267871.000,10.7,3872
592736.688,4267871.000,10.7,4512
592737.375,4267871.000,10.7,3748
592738.063,4267871.000,10.8,4210
592738.688,4267871.000,10.7,4665
592739.375,4267871.000,10.5,3793
592740.063,4267871.000,10.8,4872
592740.063,4267871.000,10.8,4159
592740.688,4267871.000,10.7,4005
592741.375,4267871.000,10.9,4404
592742.063,4267871.000,10.6,4371
592742.688,4267871.000,10.8,5001
592743.375,4267871.000,10.8,5413
592744.000,4267871.000,10.8,3441
592744.688,4267871.000,10.9,6257
592744.688,4267871.000,10.8,4715
592745.375,4267871.000,10.6,4878
592746.000,4267871.000,10.7,4742
592746.688,4267871.000,10.9,4947
592747.375,4267871.000,11.0,5217
592748.000,4267871.000,10.9,4404
592748.688,4267871.000,10.7,3893
592748.688,4267871.000,10.8,4098
592749.375,4267871.000,11.0,3630
592750.000,4267871.000,11.0,3741
592750.688,4267871.000,11.0,4267
592751.313,4267871.000,10.9,3069
592752.000,4267871.000,10.7,3712
592752.688,4267871.000,10.7,4368
592753.313,4267871.000,10.9,5074
592753.313,4267871.000,10.9,5188
592754.000,4267871.000,10.8,3646
592754.688,4267871.000,10.7,5267
592755.313,4267871.000,10.8,4903
592756.000,4267871.000,10.9,4738
592756.688,4267871.000,10.8,5149
592757.313,4267871.500,10.8,4331
592757.313,4267871.500,10.7,3774
592758.000,4267871.500,10.6,4384
592758.625,4267871.500,10.7,3216
592759.313,4267871.500,10.8,4444
592760.000,4267871.500,10.7,4978
592760.625,4267871.500,10.7,4684
592761.313,4267871.500,10.5,6524
592761.313,4267871.500,10.3,5317
592762.000,4267871.500,10.6,4813
592762.625,4267871.500,10.7,5314
592763.313,4267871.500,10.7,5839
592764.000,4267871.500,10.8,5932
592764.625,4267871.500,10.5,5747
592765.313,4267871.500,10.6,4661
592765.313,4267871.500,10.7,5914
592765.938,4267871.500,10.8,4224
592766.625,4267871.500,10.9,5280
592767.313,4267871.500,10.8,4649
592767.938,4267871.500,10.7,3892
592768.625,4267871.500,10.9,5120
592769.313,4267871.500,10.9,4474
592769.938,4267871.500,10.9,4669
592769.938,4267871.500,10.8,4342
592770.625,4267871.500,10.7,4978
592771.313,4267871.500,10.8,4749
592771.938,4267871.500,11.0,4477
592772.625,4267871.500,11.0,3890
592773.250,4267871.500,11.2,5425
592773.250,4267871.500,10.7,4590
592773.938,4267871.500,10.8,4721
592774.625,4267871.500,10.9,5937
592775.250,4267871.500,11.0,5029
592775.938,4267871.500,11.0,4069
592776.625,4267871.500,10.7,4864
592777.250,4267871.500,10.8,3810
592777.250,4267871.500,11.1,3892
592777.938,4267871.500,11.0,4218
592778.625,4267871.500,11.0,3472
592779.250,4267871.500,10.9,4451
592779.938,4267871.500,10.7,3501
592780.563,4267871.500,10.9,4556
592781.250,4267871.500,11.0,4080
592781.250,4267871.500,11.1,3246
592781.938,4267871.500,10.9,4292
592782.563,4267871.500,10.8,3911
592783.250,4267871.500,10.9,4992
592783.938,4267871.500,10.9,4766
592784.563,4267871.500,10.9,3982
592785.250,4267871.500,11.0,4290
592785.250,4267871.500,10.8,4825
592785.938,4267871.500,10.7,3501
592786.563,4267871.500,11.0,5128
592787.250,4267871.500,10.9,4957
592787.875,4267871.500,11.0,4133
592788.563,4267871.500,10.8,5116
592789.250,4267871.500,10.7,3548
592789.875,4267871.500,10.9,5660
592789.875,4267871.500,10.9,4812
592790.563,4267871.500,10.9,4145
592791.250,4267871.500,11.0,4792
592791.875,4267871.500,10.8,4048
592792.563,4267871.500,10.6,4450
592793.250,4267871.500,10.9,4192
592793.875,4267871.500,11.1,3376
592793.875,4267871.500,11.1,4408
592794.563,4267871.500,11.1,5627
592795.188,4267871.500,10.9,4023
592795.875,4267871.500,10.9,3900
592796.563,4267871.500,11.1,4273
592797.188,4267871.500,11.2,3985
592797.188,4267871.500,11.1,4524
592797.875,4267871.500,11.1,4215
592798.563,4267871.500,10.9,4567
592799.188,4267871.500,11.0,4915
592799.875,4267871.500,11.2,4913
592800.563,4267872.000,11.2,4977
592800.563,4267872.000,11.2,6273
592801.188,4267872.000,10.9,4754
592801.875,4267872.000,10.7,5174
592802.563,4267872.000,11.0,4633
592803.188,4267872.000,11.2,4237
592803.875,4267872.000,11.2,5854
592804.500,4267872.000,11.0,5982
592804.500,4267872.000,10.9,5995
592805.188,4267872.000,10.7,5065
592805.875,4267872.000,10.9,5902
592806.500,4267872.000,10.9,6172
592807.188,4267872.000,11.0,4697
592807.875,4267872.000,10.9,5304
592808.500,4267872.000,10.7,5292
592809.188,4267872.000,10.8,4433
592809.188,4267872.000,10.9,5085
592809.875,4267872.000,10.9,4547
592810.500,4267872.000,11.0,5485
592811.188,4267872.000,10.9,5991
592811.813,4267872.000,10.7,4581
592811.813,4267872.000,10.9,5822
592812.500,4267872.000,10.9,5612
592813.188,4267872.000,11.1,4812
592813.813,4267872.000,11.0,6207
592814.500,4267872.000,10.8,5272
592815.188,4267872.000,10.7,6162
592815.813,4267872.000,11.3,5907
592816.500,4267872.000,11.1,3487
592816.500,4267872.000,11.2,4439
592817.188,4267872.000,10.9,5206
592817.813,4267872.000,10.8,4624
592818.500,4267872.000,11.1,5408
592819.125,4267872.000,11.0,5141
592819.813,4267872.000,11.1,4920
592819.813,4267872.000,10.9,5223
592820.500,4267872.000,10.9,5461
592821.125,4267872.000,11.1,5029
592821.813,4267872.000,11.2,4521
592822.500,4267872.000,11.0,4372
592823.125,4267872.000,11.0,5022
592823.813,4267872.000,10.8,3516
592823.813,4267872.000,10.9,5304
592824.500,4267872.000,11.1,5006
592825.125,4267872.000,11.0,4084
592825.813,4267872.000,11.1,5947
592826.438,4267872.000,10.9,5249
592827.125,4267872.000,10.9,4464
592827.813,4267872.000,11.0,5562
592827.813,4267872.000,11.0,5013
592828.438,4267872.000,11.0,4750
592829.125,4267872.000,10.9,4038
592829.813,4267872.000,10.8,3008
592830.438,4267872.000,10.9,3602
592831.125,4267872.000,11.0,4930
592831.813,4267872.000,10.9,4117
592831.813,4267872.000,11.1,4960
592832.438,4267872.000,10.7,4784
592833.125,4267872.000,10.9,4947
592833.750,4267872.000,11.1,6143
592834.438,4267872.000,10.9,6059
592835.125,4267872.000,11.1,6016
592835.125,4267872.000,11.0,5134
592835.750,4267872.000,10.9,5112
592836.438,4267872.000,10.9,5846
592837.125,4267872.000,11.0,5752
592837.750,4267872.000,10.9,5238
592838.438,4267872.000,11.0,3741
592839.125,4267872.000,10.9,4107
592839.125,4267872.000,10.7,4667
592839.750,4267872.000,10.9,4176
592840.438,4267872.000,11.2,3398
592841.063,4267872.000,11.2,3853
592841.750,4267872.000,11.2,3429
592842.438,4267872.000,10.8,4857
592843.063,4267872.000,10.9,5230
592843.750,4267872.500,11.0,3920
