Longitude,Latitude,ECto30,ECto100,Easting,Northing
-121.934211,38.552137,43.7,12.9,592868.625,4267617
-121.934212,38.552126,44.7,-24,592868.688,4267616
-121.934212,38.55211,43.1,52.7,592868.688,4267614
-121.934213,38.5521,42.1,54,592868.688,4267613
-121.934213,38.552093,42,53,592868.688,4267612
-121.934213,38.552086,41.7,24.9,592868.688,4267611.5
-121.934214,38.552072,41.8,28.7,592868.75,4267609.5
-121.934215,38.552045,43.9,33.7,592868.75,4267606.5
-121.934217,38.552004,39,124.2,592868.125,4267602.5
-121.934217,38.551993,38.3,152.5,592868.188,4267601
-121.934217,38.551987,36.7,311,592868.188,4267600.5
-121.934217,38.551977,37.4,-26,592868.188,4267599
-121.934217,38.551963,40.5,-26,592868.188,4267598
-121.934217,38.551948,39.7,-26,592868.25,4267596
-121.934218,38.55194,39.3,11.8,592868.25,4267595
-121.934218,38.551928,39.1,-28,592868.25,4267594
-121.934219,38.551905,38.1,3.9,592868.25,4267591.5
-121.934219,38.551882,39.4,45.3,592868.313,4267589
-121.93422,38.551866,39.2,163.4,592868.313,4267587
-121.93422,38.551855,38.6,135.4,592868.375,4267585.5
-121.93422,38.551845,38.3,208,592868.375,4267584.5
-121.934219,38.551829,37.8,227,592868.375,4267583
-121.934219,38.551814,37.6,155.3,592868.375,4267581.5
-121.934219,38.551803,37,155.3,592868.438,4267580
-121.934219,38.551793,35.6,60.1,592868.438,4267578.5
-121.93422,38.551776,37,60.9,592868.438,4267577
-121.93422,38.551763,36.8,13.6,592868.438,4267575.5
-121.934217,38.55149,29.2,15.6,592868.813,4267545.5
-121.934216,38.55148,32.7,17.7,592868.813,4267544
-121.934216,38.551471,38.5,71.5,592868.813,4267543
-121.934216,38.551463,39.1,71.8,592868.875,4267542.5
-121.934216,38.551452,40.6,75,592868.875,4267541
-121.934216,38.551437,43.6,66.5,592868.875,4267539.5
-121.934216,38.551428,44.7,66.2,592868.875,4267538.5
-121.934216,38.551421,45.6,72.3,592868.875,4267537.5
-121.934216,38.551415,44.3,70.1,592868.938,4267537
-121.934216,38.551408,42.8,61,592868.938,4267536
-121.934216,38.551396,42.6,62,592868.938,4267534.5
-121.934216,38.551377,43,64,592868.938,4267532.5
-121.934217,38.551362,43.6,65.9,592869,4267531
-121.934217,38.551353,42,60.8,592869,4267530
-121.934217,38.551338,41.5,55.9,592869,4267528.5
-121.934218,38.551315,42.1,14,592869.063,4267526
-121.93422,38.551246,41,3.5,592869.125,4267518
-121.934221,38.551231,39.8,2.8,592869.125,4267516.5
-121.934221,38.551212,40.8,3.8,592869.188,4267514.5
-121.934221,38.551199,40.4,37.1,592869.188,4267513
-121.934221,38.551187,39.2,54.3,592869.188,4267511.5
-121.934221,38.551171,37.2,57.4,592869.25,4267509.5
-121.934222,38.551155,37.8,60.8,592869.25,4267508
-121.934221,38.551145,39.7,55.9,592869.25,4267507
-121.934222,38.551135,39.9,58.1,592869.25,4267506
-121.934222,38.551124,39.9,63.8,592869.313,4267504.5
-121.934222,38.551117,42.8,67.9,592869.313,4267504
-121.934223,38.551111,42.2,70.9,592869.313,4267503
-121.934223,38.551097,43.4,70.9,592869.313,4267501.5
-121.934224,38.551083,44.3,70.3,592868.688,4267500
-121.934225,38.551073,44.4,70.1,592868.688,4267498.5
-121.934226,38.551065,44.5,70.1,592868.688,4267498
-121.93424,38.554254,34.8,43.5,592863.25,4267851.5
-121.93424,38.55425,28,55.9,592863.25,4267851.5
-121.934239,38.554247,28.7,57.2,592863.25,4267851.5
-121.934239,38.554244,29.2,57.2,592863.25,4267851
-121.934239,38.554241,29,59.7,592863.313,4267850.5
-121.934239,38.554238,28.5,58,592863.313,4267850
-121.934239,38.554226,28,55.8,592863.313,4267849
-121.93424,38.55415,27.6,51.4,592863.375,4267840.5
-121.93424,38.554143,28.4,55.2,592863.438,4267839.5
-121.93424,38.554133,27.3,52.3,592863.438,4267838.5
-121.93424,38.554116,28,47.4,592863.438,4267836.5
-121.934241,38.554057,27,44,592863.5,4267830
-121.934241,38.554038,25.7,44.5,592863.563,4267828
-121.93424,38.55402,25,46.6,592863.563,4267826
-121.93424,38.554005,25,48.8,592863.563,4267824
-121.93424,38.553997,25.8,53.1,592863.625,4267823.5
-121.934241,38.553986,26.1,61.7,592863.625,4267822
-121.934241,38.553965,28.7,57.8,592863.625,4267820
-121.934241,38.553936,27.8,50.2,592863.688,4267816.5
-121.934241,38.553916,27.8,48,592863.688,4267814.5
-121.934241,38.553905,28.5,47.9,592863.688,4267813
-121.934241,38.553888,28,51.8,592863.75,4267811
-121.934242,38.55387,26.9,51.2,592863.75,4267809.5
-121.934242,38.553857,26.7,46.4,592863.75,4267807.5
-121.934242,38.553843,26.4,44.3,592863.813,4267806.5
-121.934242,38.553823,26.5,47.3,592863.813,4267804
-121.934242,38.553803,27,47.5,592863.875,4267802
-121.934242,38.553789,26.5,46.9,592863.875,4267800
-121.934243,38.55372,27.7,48.4,592863.938,4267792.5
-121.934243,38.553699,27.9,51.6,592864,4267790.5
-121.934243,38.553642,27.5,48.5,592864.063,4267784
-121.934243,38.553577,25.4,47.3,592864.125,4267777
-121.934244,38.553563,25.1,47,592864.188,4267775
-121.934244,38.553549,26.6,46.7,592864.188,4267774
-121.934244,38.553525,27.9,46.2,592864.188,4267771
-121.934244,38.553492,27.4,45.1,592864.25,4267767.5
-121.934244,38.553462,27.6,43.4,592864.313,4267764
-121.934245,38.553435,28.4,43.6,592864.313,4267761
-121.934245,38.553411,28.2,44.8,592864.375,4267758
-121.934246,38.55339,26.7,46.4,592864.375,4267756
-121.934246,38.553376,28,47.5,592864.375,4267754.5
-121.934246,38.553362,28.3,45.2,592864.438,4267753
-121.934246,38.55334,27.5,45.7,592864.438,4267750.5
-121.934246,38.553319,25.8,45,592864.5,4267748
-121.934246,38.553305,26.5,44.6,592864.5,4267747
-121.934246,38.55329,27.2,45.7,592864.5,4267745
-121.934246,38.553269,27.1,48.2,592864.563,4267742.5
-121.934246,38.553247,27.8,52.6,592864.563,4267740
-121.934246,38.553201,27.5,50.6,592864.625,4267735
-121.934246,38.553176,26.9,50.6,592864.625,4267732.5
-121.934247,38.553177,28.1,53.8,592864,4267732.5
-121.934247,38.553164,29.8,52.4,592864,4267731
-121.934247,38.553143,29.8,50.9,592864.063,4267728.5
-121.934247,38.553116,29.8,49.5,592864.063,4267725.5
-121.934247,38.553104,28,51,592864.063,4267724.5
-121.934247,38.553081,29.8,52.4,592864.125,4267722
-121.934247,38.553071,29.2,54.5,592864.125,4267720.5
-121.934249,38.553026,31.3,56.3,592864.188,4267715.5
-121.93425,38.552926,26.7,53.2,592864.313,4267704.5
-121.93425,38.552903,29.7,55.3,592864.313,4267702
-121.93425,38.552888,31.1,59.6,592864.375,4267700
-121.93425,38.552874,29.3,60.6,592864.375,4267699
-121.93425,38.552853,29,59.4,592864.375,4267696.5
-121.93425,38.552832,29.1,57.9,592864.438,4267694.5
-121.93425,38.552817,28.6,59.1,592864.438,4267692.5
-121.93425,38.552803,27.8,60.4,592864.438,4267691
-121.93425,38.552784,27.5,61,592864.5,4267689
-121.93425,38.552773,29.4,63.2,592864.5,4267687.5
-121.93425,38.552762,30.1,61.4,592864.5,4267686
-121.93425,38.552739,29.1,58.2,592864.563,4267683.5
-121.93425,38.552716,30.4,61.3,592864.563,4267681
-121.93425,38.552705,31,68.7,592864.625,4267680
-121.934251,38.552683,27.6,54.7,592864.625,4267677.5
-121.934251,38.55265,27.7,58.4,592864.688,4267674
-121.934253,38.552537,30.3,60.1,592864.813,4267661
-121.934253,38.552511,28.9,55.2,592864.875,4267658.5
-121.934253,38.552485,27.8,55.4,592864.875,4267655.5
-121.934253,38.552474,29,57.9,592864.875,4267654.5
-121.934254,38.552455,29.4,57.4,592864.25,4267652.5
-121.934254,38.552426,31.1,65,592864.313,4267649
-121.934254,38.552401,29.6,65.5,592864.313,4267646.5
-121.934254,38.552391,30.7,64.7,592864.313,4267645
-121.934255,38.552318,28.7,54.8,592864.438,4267637
-121.934256,38.552295,29.7,55.8,592864.438,4267634.5
-121.934255,38.552264,32.3,59.4,592864.5,4267631
-121.934255,38.55224,32.4,57.8,592864.5,4267628
-121.934256,38.552171,30.7,60.2,592864.625,4267620.5
-121.934256,38.552147,30.8,58.2,592864.625,4267618
-121.934256,38.552124,31.4,56.9,592864.688,4267615.5
-121.934256,38.552103,31.5,55.1,592864.688,4267613
-121.934256,38.552083,32.5,56.5,592864.75,4267611
-121.934257,38.55207,32,57.6,592864.75,4267609.5
-121.934257,38.552056,31.3,57.6,592864.75,4267608
-121.934256,38.552034,31.9,60.5,592864.813,4267605.5
-121.934256,38.552014,32,63.8,592864.813,4267603
-121.934256,38.552,31.9,59.7,592864.813,4267601.5
-121.934256,38.551986,35.3,61.1,592864.875,4267600.5
-121.934256,38.551963,35,64,592864.875,4267597.5
-121.934257,38.551942,34.7,63.1,592864.938,4267595
-121.934257,38.551927,33.1,62.2,592864.938,4267593.5
-121.934257,38.551913,32.3,56.6,592864.938,4267592
-121.934257,38.551892,32.2,54.1,592865,4267589.5
-121.934257,38.551871,29.3,53,592865,4267587.5
-121.934257,38.551857,28.6,55.8,592865,4267586
-121.934257,38.55184,29.3,55.6,592865.063,4267584
-121.934257,38.551817,28.6,57.6,592865.063,4267581.5
-121.934258,38.5518,30.4,59.7,592865.125,4267579.5
-121.934258,38.551772,31.8,62.8,592865.125,4267576.5
-121.934258,38.551751,32.6,70.7,592865.188,4267574
-121.934259,38.551733,33.4,66.2,592865.188,4267572
-121.934259,38.551628,34.9,74,592865.313,4267560.5
-121.93426,38.551538,36,85.9,592865.438,4267550.5
-121.934261,38.551517,35.5,90.3,592865.438,4267548
-121.934261,38.551503,36.4,99.1,592865.5,4267546.5
-121.934262,38.551432,39.4,97.4,592864.875,4267539
-121.934262,38.551406,34.3,92.1,592864.938,4267536
-121.934262,38.551382,35.3,88.2,592865,4267533
-121.934262,38.551366,35.6,94.6,592865,4267531.5
-121.934262,38.551347,32.9,94.9,592865,4267529
-121.934262,38.551331,31.1,93.5,592865.063,4267527.5
-121.934263,38.551318,32.2,93.4,592865.063,4267526
-121.934263,38.551304,31.9,93.5,592865.063,4267524.5
-121.934262,38.551285,32.1,97.5,592865.063,4267522.5
-121.934263,38.551179,31.2,93.4,592865.25,4267510.5
-121.934263,38.551161,33.6,90.5,592865.25,4267509
-121.934263,38.551144,33.9,90,592865.25,4267506.5
-121.934263,38.551133,33.7,93.8,592865.313,4267505.5
-121.934264,38.551121,32.7,94.1,592865.313,4267504
-121.934264,38.551104,33,85.7,592865.313,4267502.5
-121.934264,38.551087,36.1,80.4,592865.375,4267500.5
-121.934264,38.551077,41.1,79.3,592865.375,4267499.5
-121.934264,38.55107,42,79.1,592865.375,4267498.5
-121.934265,38.551061,42.6,79,592865.375,4267497.5
-121.934264,38.551053,42.9,79.1,592865.375,4267496.5
-121.934265,38.551049,41.2,81.4,592865.375,4267496
-121.934265,38.551049,-4,4.3,592865.375,4267496
-121.934336,38.551125,31.5,11.2,592859.313,4267504.5
-121.934337,38.551132,27.6,73.9,592859.313,4267505.5
-121.934337,38.551137,27.8,71.2,592859.313,4267506
-121.934337,38.551141,27,66,592859.313,4267506
-121.934337,38.551146,26.8,28.6,592859.313,4267507
-121.934336,38.551157,28.3,60.9,592859.25,4267508.5
-121.934336,38.551167,27.8,67.8,592859.25,4267509
-121.934336,38.551173,27.7,68.1,592859.25,4267510
-121.934336,38.551208,29.2,74,592859.188,4267514
-121.934335,38.551215,28.8,69.2,592859.188,4267514.5
-121.934335,38.551231,26,72.9,592859.188,4267516.5
-121.934334,38.551271,26.1,45.4,592859.125,4267520.5
-121.934334,38.551288,23.5,28.5,592859.125,4267522.5
-121.934334,38.551358,26.8,73.7,592859,4267530.5
-121.934334,38.55138,29.6,76.7,592859,4267533
-121.934334,38.551395,29,70.9,592858.938,4267534.5
-121.934335,38.551405,28.4,67,592858.938,4267536
-121.934334,38.551412,27,67.7,592858.938,4267536.5
-121.934334,38.551422,25.6,66.4,592858.938,4267537.5
-121.934334,38.55143,25.4,73.1,592858.938,4267538.5
-121.934334,38.551437,24.1,33.6,592858.938,4267539
-121.934334,38.551445,25.4,27,592858.875,4267540
-121.934334,38.551455,27.5,71.7,592858.875,4267541.5
-121.934334,38.551474,25,67.8,592858.875,4267543.5
-121.934334,38.551559,26.9,51.3,592858.75,4267553
-121.934334,38.551568,28.1,59.6,592858.75,4267553.5
-121.934334,38.551583,27.3,71.9,592858.75,4267555.5
-121.934334,38.551602,30.5,72,592858.688,4267557.5
-121.934334,38.551611,31.8,57.2,592858.688,4267558.5
-121.934334,38.551621,29.5,-24,592858.688,4267559.5
-121.934334,38.551631,25.9,-24,592858.688,4267561
-121.934333,38.551759,25.9,63.2,592858.5,4267575
-121.934333,38.551779,26.5,63.8,592858.5,4267577.5
-121.934332,38.551799,28,74.3,592858.438,4267579.5
-121.934332,38.551816,25.6,61.1,592858.438,4267581
-121.934332,38.551835,25.3,60.1,592858.375,4267583.5
-121.934332,38.551847,27.7,54.9,592858.375,4267584.5
-121.934332,38.551854,27.2,53.7,592858.375,4267585.5
-121.934332,38.551864,27.8,70.5,592858.375,4267586.5
-121.934333,38.551913,25.7,52.8,592858.313,4267592
-121.934332,38.551933,27.7,64.6,592858.25,4267594.5
-121.934331,38.551956,28.9,59.2,592858.25,4267597
-121.934331,38.551982,24.5,-24,592858.188,4267600
-121.934331,38.551994,25,55.8,592858.188,4267601
-121.934331,38.552008,27.6,58.8,592858.188,4267602.5
-121.934331,38.552024,28.5,49.2,592858.188,4267604.5
-121.934331,38.552035,26.9,50,592858.125,4267605.5
-121.934331,38.552043,25.3,50.3,592858.125,4267606.5
-121.934331,38.552054,26.5,48.1,592858.125,4267608
-121.934331,38.55207,27.4,60.3,592858.125,4267609.5
-121.93433,38.552099,30.6,65.7,592858.063,4267612.5
-121.93433,38.552129,31.2,66,592858,4267616
-121.93433,38.552151,28,61.7,592858,4267618.5
-121.93433,38.552166,27.6,61.9,592858,4267620
-121.934329,38.552189,27.8,60.4,592858.625,4267622.5
-121.934328,38.552215,27.4,56.1,592858.563,4267625.5
-121.934328,38.552235,25.4,53.1,592858.563,4267627.5
-121.934328,38.552248,25.8,-24,592858.563,4267629
-121.934328,38.552263,24.9,-24,592858.5,4267630.5
-121.934328,38.552284,24.5,-24,592858.5,4267633
-121.934327,38.552299,26.1,-24,592858.438,4267635
-121.934327,38.552306,26.6,-24,592858.438,4267636
-121.934327,38.552324,26.3,53.5,592858.438,4267637.5
-121.934327,38.552346,26.1,55.7,592858.438,4267640
-121.934327,38.552356,26.2,-24,592858.375,4267641.5
-121.934327,38.55237,27.7,63.5,592858.375,4267642.5
-121.934327,38.552394,28.3,64.3,592858.375,4267645.5
-121.934327,38.552413,28.3,61.3,592858.313,4267647.5
-121.934327,38.552423,27.5,-24,592858.313,4267648.5
-121.934327,38.552433,26.3,56.4,592858.313,4267649.5
-121.934327,38.552444,25.7,56.4,592858.313,4267651
-121.934327,38.552461,25.1,-24,592858.25,4267652.5
-121.934326,38.552482,26,-24,592858.25,4267655
-121.934326,38.552493,26,52.3,592858.188,4267656.5
-121.934326,38.552503,25.4,53,592858.188,4267657.5
-121.934326,38.552513,25.3,49.3,592858.188,4267658.5
-121.934326,38.552523,27.6,52.3,592858.188,4267660
-121.934326,38.552539,29.2,60.4,592858.188,4267661.5
-121.934325,38.552567,26.9,66.4,592858.125,4267664.5
-121.934325,38.552591,25.9,67.3,592858.125,4267667
-121.934325,38.552603,28.7,-24,592858.063,4267669
-121.934325,38.552618,27.7,-24,592858.063,4267670
-121.934325,38.552631,24.6,63.8,592858.063,4267671.5
-121.934326,38.552641,23.8,-24,592858,4267673
-121.934326,38.55265,24.5,51,592858,4267674
-121.934325,38.55266,24.3,46.9,592858,4267675
-121.934325,38.552673,23.7,44.1,592858,4267676.5
-121.934325,38.552682,25.5,58.4,592858,4267677
-121.934324,38.552832,27.4,63.9,592857.75,4267694
-121.934325,38.552859,27.7,59.6,592857.75,4267697
-121.934325,38.552875,25.8,55.6,592857.75,4267699
-121.934326,38.552898,27.2,60.4,592857.688,4267701.5
-121.934324,38.552954,26.7,61.3,592857.625,4267707.5
-121.934322,38.553006,26.5,60.2,592858.25,4267713
-121.934322,38.553028,25.7,59.5,592858.188,4267716
-121.934322,38.553049,25.8,56,592858.188,4267718
-121.934322,38.553064,25.5,59.6,592858.125,4267719.5
-121.934322,38.553076,24.5,59.6,592858.125,4267721.5
-121.934322,38.553088,24.4,47.7,592858.125,4267722.5
-121.934321,38.553106,23.3,51.5,592858.125,4267724
-121.934321,38.553147,24.1,50.2,592858.063,4267729
-121.93432,38.553169,22.1,54,592858,4267731.5
-121.93432,38.553181,22.4,55.7,592858,4267732.5
-121.93432,38.553199,23.3,54.7,592858,4267735
-121.93432,38.55322,23.5,54.7,592857.938,4267737
-121.934321,38.553243,23.6,54.3,592857.938,4267739.5
-121.93432,38.553256,23.6,54.3,592857.875,4267741
-121.934319,38.553257,23.6,54.7,592857.875,4267741
-121.934319,38.553258,23.7,54.5,592857.875,4267741
-121.934318,38.55326,23.7,54.6,592857.875,4267741.5
-121.934318,38.553264,24.5,49,592857.875,4267742
-121.934318,38.553268,26.1,47.6,592857.875,4267742.5
-121.934318,38.553275,25.3,46.9,592857.875,4267743.5
-121.934318,38.553285,23.5,48.5,592857.875,4267744
-121.934318,38.553291,21.9,45,592857.875,4267745
-121.934317,38.553298,22.9,47.9,592857.875,4267746
-121.934317,38.553306,23.1,48.5,592857.813,4267746.5
-121.934317,38.553314,23,48,592857.813,4267747.5
-121.934317,38.553321,25.1,46.2,592857.813,4267748.5
-121.934317,38.553325,24.4,43.7,592857.813,4267749
-121.934317,38.55333,24.5,48.4,592857.813,4267749
-121.934317,38.553334,24.1,52.2,592857.813,4267749.5
-121.934317,38.553341,21.9,44,592857.813,4267750.5
-121.934317,38.553354,26.4,53.6,592857.75,4267752
-121.934316,38.55337,27.3,53,592857.75,4267754
-121.934316,38.553387,24.5,50.8,592857.75,4267755.5
-121.934316,38.553403,25.6,51.3,592857.688,4267757.5
-121.934316,38.55346,24.9,50.8,592857.625,4267763.5
-121.934316,38.553475,24.5,49.1,592857.625,4267765.5
-121.934316,38.553482,24.4,49.5,592857.625,4267766
-121.934316,38.55349,24.4,50,592857.625,4267767
-121.934316,38.553504,25,48.6,592857.563,4267768.5
-121.934315,38.553521,25.3,48.5,592857.563,4267770.5
-121.934314,38.553564,26.4,49.9,592858.188,4267775
-121.934314,38.553573,24.6,49.6,592858.188,4267776.5
-121.934314,38.553587,24.7,50.9,592858.125,4267778
-121.934314,38.553602,25,52.1,592858.125,4267779.5
-121.934314,38.553612,25,52.1,592858.125,4267780.5
-121.934314,38.55362,25,51.5,592858.125,4267781.5
-121.934313,38.553632,26.3,51.4,592858.063,4267782.5
-121.934313,38.553641,27.2,50.2,592858.063,4267784
-121.934314,38.553652,28.5,51.3,592858.063,4267785
-121.934315,38.553673,27.5,54,592857.375,4267787.5
-121.934315,38.553693,27.7,57.1,592857.313,4267789.5
-121.934314,38.553712,26.2,53.9,592858,4267791.5
-121.934314,38.553727,26.8,51,592857.938,4267793
-121.934314,38.553738,27,51.5,592857.938,4267794.5
-121.934314,38.553754,27.2,54.7,592857.938,4267796
-121.934314,38.553764,26.9,54.7,592857.938,4267797.5
-121.934314,38.553773,25.4,54.9,592857.875,4267798.5
-121.934314,38.553817,26.3,56.3,592857.875,4267803.5
-121.934313,38.553828,25.4,56.8,592857.813,4267804.5
-121.934313,38.553851,27.5,55,592857.813,4267807
-121.934311,38.553902,27,57.8,592857.75,4267812.5
-121.934311,38.553916,28.1,59.3,592857.688,4267814.5
-121.934312,38.553934,30,58.9,592857.688,4267816
-121.934312,38.553951,29.4,58.5,592857.688,4267818
-121.934313,38.553966,26.5,57.7,592857.625,4267820
-121.934312,38.553981,25.6,57.8,592857.625,4267821.5
-121.934312,38.554064,26.5,60.8,592857.5,4267831
-121.934312,38.554071,25.9,59.2,592857.5,4267831.5
-121.934312,38.55408,26.3,60.1,592857.5,4267832.5
-121.934312,38.554088,25.9,56.6,592857.5,4267833.5
-121.934312,38.554098,26.1,56.8,592857.5,4267834.5
-121.934312,38.554117,27.5,61.4,592857.438,4267836.5
-121.934312,38.554133,29,61.7,592857.438,4267838.5
-121.934312,38.55414,30,58.9,592857.438,4267839
-121.934312,38.554151,30,57.5,592857.438,4267840
-121.934312,38.554166,29.4,53.4,592857.375,4267842
-121.934312,38.554181,27,53.4,592857.375,4267843.5
-121.934312,38.554191,26,60.3,592857.375,4267845
-121.934312,38.554201,26.4,60.5,592857.375,4267845.5
-121.934312,38.554221,29,65.5,592857.313,4267848.5
-121.934312,38.554244,30.3,66.9,592857.313,4267851
-121.934311,38.554265,30.6,66.9,592857.25,4267853
-121.934311,38.554281,30.3,65.2,592857.25,4267854.5
-121.934311,38.554295,28.8,60.3,592857.25,4267856.5
-121.93431,38.554311,29.6,58.3,592857.188,4267858
-121.93431,38.554323,27.4,53.2,592857.188,4267859.5
-121.93431,38.554328,26.1,54.4,592857.188,4267860
-121.93431,38.554339,23.3,54.6,592857.188,4267861.5
-121.934311,38.554357,22.8,-29,592857.125,4267863
-121.93443,38.554387,27.8,53.6,592846.5,4267866.5
-121.93443,38.554343,23.7,46.6,592846.5,4267861.5
-121.934431,38.554326,25.1,45,592846.563,4267859.5
-121.934431,38.554311,24.1,44.8,592846.563,4267858
-121.934431,38.554297,25.3,48.9,592846.563,4267856.5
-121.934432,38.554241,24.6,52,592846.688,4267850.5
-121.934432,38.554235,25.7,50.1,592846.688,4267849.5
-121.934432,38.554228,25,48.5,592846.688,4267849
-121.934433,38.554132,22.6,43.6,592846.813,4267838
-121.934433,38.554114,23.5,46,592846.813,4267836.5
-121.934433,38.5541,22.4,48.8,592846.875,4267834.5
-121.934433,38.554093,20.4,49,592846.875,4267834
-121.934433,38.554084,20.4,47.5,592846.875,4267833
-121.934434,38.554068,21.1,48.7,592846.875,4267831
-121.934434,38.554053,23.6,48.9,592846.875,4267829.5
-121.934434,38.554045,24.2,48.3,592846.938,4267828.5
-121.934434,38.554035,22.4,46.5,592846.938,4267827.5
-121.934434,38.554017,21.6,41.5,592846.938,4267825.5
-121.934434,38.554001,22,44.8,592847,4267823.5
-121.934434,38.55398,22.1,42.1,592847,4267821.5
